country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
Argentina, Buenos Aires,2020-06-05 00:00:00+00:00,-34.6037,-58.3816,16.0175,9.2175,12.215416,13.441927,7.193693,9.921508,0.2,26.009844,0.894851
Argentina, Buenos Aires,2020-06-06 00:00:00+00:00,-34.6037,-58.3816,16.917501,14.367499,15.290414,15.237812,11.913639,13.051293,0.5,29.947153,0.8959579
Argentina, Buenos Aires,2020-06-07 00:00:00+00:00,-34.6037,-58.3816,16.817501,13.3175,14.907085,17.224918,12.385536,14.402747,0.0,14.986553,0.80774784
Argentina, Buenos Aires,2020-06-08 00:00:00+00:00,-34.6037,-58.3816,16.317501,13.6675,14.925835,17.221708,13.613794,15.27325,1.0,9.114471,0.8158598
Argentina, Buenos Aires,2020-06-09 00:00:00+00:00,-34.6037,-58.3816,17.317501,10.617499,12.900833,17.511087,9.174927,12.172078,0.0,10.703569,1.408892
Argentina, Buenos Aires,2020-06-10 00:00:00+00:00,-34.6037,-58.3816,16.9675,10.0175,13.132081,16.143776,8.622782,11.8968,0.0,15.807239,1.4251939
Argentina, Buenos Aires,2020-06-11 00:00:00+00:00,-34.6037,-58.3816,13.4175,9.6675,11.700832,12.450945,7.896287,10.487123,0.0,14.658676,0.95946896
Argentina, Buenos Aires,2020-06-12 00:00:00+00:00,-34.6037,-58.3816,18.6175,11.4675,14.821666,18.301504,10.327737,13.497136,0.2,25.7041,1.5522323
Argentina, Buenos Aires,2020-06-13 00:00:00+00:00,-34.6037,-58.3816,14.1675,6.2175,9.7508335,9.070066,-0.14333439,3.1542673,0.0,35.246925,3.5736828
Argentina, Buenos Aires,2020-06-14 00:00:00+00:00,-34.6037,-58.3816,11.2175,2.3675,6.763333,7.1978083,-0.71132255,3.0862596,0.0,15.408671,1.8049823
Argentina, Buenos Aires,2020-06-15 00:00:00+00:00,-34.6037,-58.3816,14.0675,8.9675,11.071666,10.264832,5.062269,7.2151647,0.6,20.592503,2.0697455
Argentina, Buenos Aires,2020-06-16 00:00:00+00:00,-34.6037,-58.3816,21.567501,13.4675,16.584166,21.270437,10.358294,15.276517,3.4,22.127556,1.6777215
Argentina, Buenos Aires,2020-06-17 00:00:00+00:00,-34.6037,-58.3816,22.4675,18.067501,19.592499,19.74975,15.536516,17.40071,0.0,36.001797,2.2448597
Argentina, Buenos Aires,2020-06-18 00:00:00+00:00,-34.6037,-58.3816,19.6175,12.3175,15.709167,18.26279,8.046488,13.217904,16.7,36.445442,1.7085335
Argentina, Buenos Aires,2020-06-19 00:00:00+00:00,-34.6037,-58.3816,15.4175,9.2175,12.565417,16.02437,7.6595135,11.586987,0.1,19.8,0.91298014
Argentina, Buenos Aires,2020-06-20 00:00:00+00:00,-34.6037,-58.3816,14.6675,8.4675,11.250833,11.912777,5.8381376,9.101623,0.0,23.469128,1.2456822
Argentina, Buenos Aires,2020-06-21 00:00:00+00:00,-34.6037,-58.3816,16.567501,10.5675,13.23,13.830063,7.5234165,10.458492,10.8,32.241615,1.583741
Argentina, Buenos Aires,2020-06-22 00:00:00+00:00,-34.6037,-58.3816,13.867499,9.0675,11.4175,11.527804,6.6015005,8.880241,0.0,24.195107,1.2497551
Argentina, Buenos Aires,2020-06-23 00:00:00+00:00,-34.6037,-58.3816,15.8175,12.2175,13.986248,15.954935,11.031,12.790573,3.2999997,19.995398,0.70483655
Argentina, Buenos Aires,2020-06-24 00:00:00+00:00,-34.6037,-58.3816,13.867499,10.617499,12.392499,11.482582,7.4239254,9.471711,2.1000001,24.387177,0.8979287
Argentina, Buenos Aires,2020-06-25 00:00:00+00:00,-34.6037,-58.3816,12.2675,6.4675,9.225833,9.2625,2.3482256,4.7250104,0.0,27.231804,1.6810415
Argentina, Buenos Aires,2020-06-26 00:00:00+00:00,-34.6037,-58.3816,12.7175,3.3675,7.217499,9.3369465,-0.69216156,3.6918075,0.0,15.281989,1.5903735
Argentina, Buenos Aires,2020-06-27 00:00:00+00:00,-34.6037,-58.3816,12.867499,3.6675,8.084167,10.252969,1.0944452,5.6628623,0.0,11.440978,1.213717
Argentina, Buenos Aires,2020-06-28 00:00:00+00:00,-34.6037,-58.3816,11.6675,3.1175,7.773749,8.983598,0.16616249,4.8857837,0.0,19.469976,1.0470352
Argentina, Buenos Aires,2020-06-29 00:00:00+00:00,-34.6037,-58.3816,13.0175,9.2675,11.048749,9.290482,5.0494585,7.123253,2.1000001,28.385262,1.5477861
Argentina, Buenos Aires,2020-06-30 00:00:00+00:00,-34.6037,-58.3816,12.4675,9.4675,11.190415,10.093679,3.3825626,7.988968,30.399998,40.761158,0.35462058
Argentina, Buenos Aires,2020-07-01 00:00:00+00:00,-34.6037,-58.3816,10.3175,6.3175,8.025834,5.661237,1.8560047,3.2900321,1.9000001,34.925568,1.4295036
Argentina, Buenos Aires,2020-07-02 00:00:00+00:00,-34.6037,-58.3816,10.2675,5.4675,7.43,6.4273014,2.0952487,4.134878,0.0,17.298738,0.91876954
Argentina, Buenos Aires,2020-07-03 00:00:00+00:00,-34.6037,-58.3816,12.867499,5.9675,8.794582,9.268031,2.0600066,4.8532157,0.0,26.368616,1.2807761
Argentina, Buenos Aires,2020-07-04 00:00:00+00:00,-34.6037,-58.3816,12.5175,7.9175,10.432082,11.702036,4.680578,7.319032,0.0,30.421598,1.2916626
Argentina, Buenos Aires,2020-07-05 00:00:00+00:00,-34.6037,-58.3816,12.2675,7.4675,10.032083,9.475525,4.724084,7.2115817,2.4,23.441502,1.2026037
Argentina, Buenos Aires,2020-07-06 00:00:00+00:00,-34.6037,-58.3816,10.5175,3.1175,6.6029167,7.538248,-0.747025,3.3554,0.0,14.145756,1.2278686
Argentina, Buenos Aires,2020-07-07 00:00:00+00:00,-34.6037,-58.3816,9.4175,6.2175,7.569584,4.2726183,2.251217,3.4071858,0.0,25.603062,1.0287967
Argentina, Buenos Aires,2020-07-08 00:00:00+00:00,-34.6037,-58.3816,11.1675,5.5675,7.6195827,8.700045,1.23386,4.342748,0.2,19.483284,1.4014531
Argentina, Buenos Aires,2020-07-09 00:00:00+00:00,-34.6037,-58.3816,12.5675,4.0675,7.865416,8.951574,0.010243416,4.233106,0.1,20.633371,1.5773791
Argentina, Buenos Aires,2020-07-10 00:00:00+00:00,-34.6037,-58.3816,14.0675,8.617499,10.555,10.740753,4.089795,6.289987,0.0,29.601109,1.5981765
Argentina, Buenos Aires,2020-07-11 00:00:00+00:00,-34.6037,-58.3816,12.4175,2.1675,7.9654155,8.543461,-1.6964536,4.255654,0.0,19.130875,1.7260997
Argentina, Buenos Aires,2020-07-12 00:00:00+00:00,-34.6037,-58.3816,12.117499,6.5175004,8.957082,6.913971,2.1621928,4.475135,0.0,22.322903,2.246956
Argentina, Buenos Aires,2020-07-13 00:00:00+00:00,-34.6037,-58.3816,9.8175,5.1175003,7.8612504,4.1159153,0.13491917,2.6066377,0.0,30.282827,2.3940701
Argentina, Buenos Aires,2020-07-14 00:00:00+00:00,-34.6037,-58.3816,10.2175,0.5675,4.9925,5.615299,-4.022652,0.4527688,0.0,18.1041,1.8983984
Argentina, Buenos Aires,2020-07-15 00:00:00+00:00,-34.6037,-58.3816,11.3175,3.6175,6.788334,8.229271,0.53189373,3.7416003,0.0,12.72283,1.4909782
Argentina, Buenos Aires,2020-07-16 00:00:00+00:00,-34.6037,-58.3816,11.367499,8.4675,9.444584,9.437414,5.590143,6.6873126,2.3999999,18.079027,1.0066367
Argentina, Buenos Aires,2020-07-17 00:00:00+00:00,-34.6037,-58.3816,13.4175,8.0175,10.37375,11.133183,5.1698093,7.6610436,0.0,22.45315,1.4082048
Argentina, Buenos Aires,2020-07-18 00:00:00+00:00,-34.6037,-58.3816,16.0175,11.6675,13.286251,16.37651,9.214665,12.608542,8.099999,17.84816,0.8512966
Argentina, Buenos Aires,2020-07-19 00:00:00+00:00,-34.6037,-58.3816,21.817501,11.617499,15.884166,23.9738,9.603333,15.938866,0.0,19.469976,1.481957
Argentina, Buenos Aires,2020-07-20 00:00:00+00:00,-34.6037,-58.3816,21.167501,12.7175,16.477917,22.346333,12.376888,17.112085,0.1,12.313894,1.4705108
Argentina, Buenos Aires,2020-07-21 00:00:00+00:00,-34.6037,-58.3816,16.417501,13.4175,14.736248,16.061102,12.44187,14.454175,1.3000001,14.84318,0.64455223
Argentina, Buenos Aires,2020-07-22 00:00:00+00:00,-34.6037,-58.3816,15.9675,12.4675,14.24875,15.487106,12.393953,14.031226,13.200003,13.979871,0.69047654
Argentina, Buenos Aires,2020-07-23 00:00:00+00:00,-34.6037,-58.3816,14.4175,10.7675,12.961249,14.02059,7.7702284,11.678031,10.700001,19.829433,0.5530005
Argentina, Buenos Aires,2020-07-24 00:00:00+00:00,-34.6037,-58.3816,10.5675,6.0675,8.336249,7.266369,0.49726582,3.6525328,0.70000005,26.82906,1.5113119
Argentina, Buenos Aires,2020-07-25 00:00:00+00:00,-34.6037,-58.3816,11.617499,2.6675,6.894583,7.191427,-1.7806735,2.3770633,0.0,21.96295,2.0100214
Argentina, Buenos Aires,2020-07-26 00:00:00+00:00,-34.6037,-58.3816,14.9675,6.9175,10.004999,11.016195,2.584694,5.9017787,0.0,24.087738,2.281541
Argentina, Buenos Aires,2020-07-27 00:00:00+00:00,-34.6037,-58.3816,12.9175,5.2675004,9.53,8.021009,2.0398583,5.3811893,0.0,24.522314,2.1394062
Argentina, Buenos Aires,2020-07-28 00:00:00+00:00,-34.6037,-58.3816,10.2175,1.1175,5.613333,5.1704264,-4.0723147,0.8059296,0.0,20.87379,2.1470115
Argentina, Buenos Aires,2020-07-29 00:00:00+00:00,-34.6037,-58.3816,12.0175,0.51750004,5.8591666,9.078348,-2.963467,2.651248,0.0,11.119281,1.7543694
Argentina, Buenos Aires,2020-07-30 00:00:00+00:00,-34.6037,-58.3816,12.2675,6.6175003,9.250834,8.602858,3.261538,5.583427,0.0,22.380884,1.9585525
Argentina, Buenos Aires,2020-07-31 00:00:00+00:00,-34.6037,-58.3816,12.3175,7.0675,9.821666,11.010372,4.6373606,7.184053,0.0,23.469128,1.5084037
Argentina, Buenos Aires,2020-08-01 00:00:00+00:00,-34.6037,-58.3816,16.4675,8.8175,11.988334,15.550016,6.6389084,10.01378,0.0,26.596178,1.6902766
Argentina, Buenos Aires,2020-08-02 00:00:00+00:00,-34.6037,-58.3816,19.4675,14.8175,17.046667,21.970474,12.756142,16.906366,4.4,27.792374,1.6209401
Argentina, Buenos Aires,2020-08-03 00:00:00+00:00,-34.6037,-58.3816,19.5175,11.617499,14.798748,19.977463,8.693998,13.01398,0.0,25.603062,1.4809902
Argentina, Buenos Aires,2020-08-04 00:00:00+00:00,-34.6037,-58.3816,21.317501,15.367499,18.134169,21.22585,13.411942,16.719788,0.0,23.803596,2.7223067
Argentina, Buenos Aires,2020-08-05 00:00:00+00:00,-34.6037,-58.3816,23.1175,17.1175,19.519585,21.544786,14.377882,17.83961,0.0,27.381308,2.8941472
Argentina, Buenos Aires,2020-08-06 00:00:00+00:00,-34.6037,-58.3816,21.0175,11.2675,15.538333,19.66472,8.285614,12.323837,3.5000002,25.068514,2.7328925
Argentina, Buenos Aires,2020-08-07 00:00:00+00:00,-34.6037,-58.3816,13.2675,10.3175,11.594583,9.841429,6.3367243,8.121839,0.90000004,28.30983,1.3787853
Argentina, Buenos Aires,2020-08-08 00:00:00+00:00,-34.6037,-58.3816,17.6175,11.7675,14.369582,18.289343,8.965875,13.4294615,2.3999996,22.55106,1.2567551
Argentina, Buenos Aires,2020-08-09 00:00:00+00:00,-34.6037,-58.3816,16.917501,12.867499,14.684166,17.866127,12.292416,14.370796,0.5,17.81909,1.1159377
Argentina, Buenos Aires,2020-08-10 00:00:00+00:00,-34.6037,-58.3816,17.9675,11.367499,15.0737505,17.340084,5.3115826,12.452718,1.5,26.459387,2.716481
Argentina, Buenos Aires,2020-08-11 00:00:00+00:00,-34.6037,-58.3816,12.2675,4.1675,8.665417,6.7262993,-0.79719996,3.4793901,0.0,27.288855,3.3325312
Argentina, Buenos Aires,2020-08-12 00:00:00+00:00,-34.6037,-58.3816,14.4175,3.9175,8.605,10.655726,0.38679028,5.1312976,0.0,15.94601,2.4663498
Argentina, Buenos Aires,2020-08-13 00:00:00+00:00,-34.6037,-58.3816,16.5175,5.7175,10.450833,13.183918,1.8655686,7.0328007,0.0,16.870138,2.6456761
Argentina, Buenos Aires,2020-08-14 00:00:00+00:00,-34.6037,-58.3816,15.9175,9.0175,12.01125,15.025532,6.756072,9.8734255,0.0,14.764389,2.1269753
Argentina, Buenos Aires,2020-08-15 00:00:00+00:00,-34.6037,-58.3816,15.117499,5.7175,10.723748,11.474972,1.8339906,6.0855274,0.0,31.25372,3.1094413
Argentina, Buenos Aires,2020-08-16 00:00:00+00:00,-34.6037,-58.3816,17.2175,4.0175004,9.5737505,11.601752,-0.8316088,4.412921,0.0,28.227304,3.6177247
Argentina, Buenos Aires,2020-08-17 00:00:00+00:00,-34.6037,-58.3816,16.0175,3.7175,10.800832,13.101181,0.616241,7.425039,0.0,22.73707,2.8575447
Argentina, Buenos Aires,2020-08-18 00:00:00+00:00,-34.6037,-58.3816,19.417501,9.5175,13.434169,16.711323,5.533513,9.938457,0.0,21.437386,3.291876
Argentina, Buenos Aires,2020-08-19 00:00:00+00:00,-34.6037,-58.3816,11.367499,3.9675,8.080001,6.7006855,-1.3261058,2.8695278,0.4,27.691935,2.5789
Argentina, Buenos Aires,2020-08-20 00:00:00+00:00,-34.6037,-58.3816,11.0675,1.2175,5.9195824,5.6822186,-3.089198,1.5197077,0.0,21.915693,2.3252094
Argentina, Buenos Aires,2020-08-21 00:00:00+00:00,-34.6037,-58.3816,15.5175,4.2175,8.836249,11.222856,-0.8980634,4.3389707,0.0,19.211996,3.202385
Argentina, Buenos Aires,2020-08-22 00:00:00+00:00,-34.6037,-58.3816,15.3175,6.1175003,10.5925,11.029218,2.4053144,6.6880417,0.0,23.000591,3.0647788
Argentina, Buenos Aires,2020-08-23 00:00:00+00:00,-34.6037,-58.3816,17.317501,10.2675,13.2175,14.5107,6.4083614,9.568158,0.0,23.4,3.176076
Argentina, Buenos Aires,2020-08-24 00:00:00+00:00,-34.6037,-58.3816,20.067501,12.9675,16.127916,18.716211,10.0836525,13.367255,0.0,26.496098,3.33914
Argentina, Buenos Aires,2020-08-25 00:00:00+00:00,-34.6037,-58.3816,19.667501,15.5175,17.20917,20.561312,13.491514,15.729897,11.299999,23.557316,2.2684927
Argentina, Buenos Aires,2020-08-26 00:00:00+00:00,-34.6037,-58.3816,20.2675,15.367499,17.354998,22.799,14.15748,17.522116,8.900001,22.104116,1.0923091
Argentina, Buenos Aires,2020-08-27 00:00:00+00:00,-34.6037,-58.3816,17.8675,9.7675,13.484166,16.256742,8.101218,11.375503,0.0,26.089443,2.5114098
Argentina, Buenos Aires,2020-08-28 00:00:00+00:00,-34.6037,-58.3816,16.2675,11.5675,13.490415,16.31395,9.024225,11.984731,0.3,19.201874,1.3926814
Argentina, Buenos Aires,2020-08-29 00:00:00+00:00,-34.6037,-58.3816,14.7175,11.9675,13.688333,14.193804,7.4330196,11.930752,0.70000005,27.36947,1.2669265
Argentina, Buenos Aires,2020-08-30 00:00:00+00:00,-34.6037,-58.3816,12.5175,2.8174999,8.019583,9.209982,-1.0635648,4.6095214,0.0,23.087763,2.6126842
Argentina, Buenos Aires,2020-08-31 00:00:00+00:00,-34.6037,-58.3816,13.5175,5.1675,9.1425,9.774452,1.646657,5.647291,0.0,23.688984,2.1790762
Argentina, Buenos Aires,2020-09-01 00:00:00+00:00,-34.6037,-58.3816,10.0175,7.2175,8.823749,6.24683,2.3004532,3.9769716,0.6,29.460672,1.3933197
Argentina, Buenos Aires,2020-09-02 00:00:00+00:00,-34.6037,-58.3816,11.4675,9.6675,10.586249,6.864914,4.521207,5.7915244,32.1,39.299404,0.64614064
Argentina, Buenos Aires,2020-09-03 00:00:00+00:00,-34.6037,-58.3816,12.7175,6.0175004,9.713332,10.814671,2.838078,6.373982,2.1,35.90086,1.4912046
Argentina, Buenos Aires,2020-09-04 00:00:00+00:00,-34.6037,-58.3816,17.167501,7.5675,11.861248,15.894081,4.503708,9.402975,0.0,22.530937,2.2318513
Argentina, Buenos Aires,2020-09-05 00:00:00+00:00,-34.6037,-58.3816,14.4675,10.5175,12.225831,11.979387,5.3136587,9.687923,0.0,29.853966,2.3792572
Argentina, Buenos Aires,2020-09-06 00:00:00+00:00,-34.6037,-58.3816,13.367499,7.5175004,10.207083,10.528944,3.592434,6.346622,0.0,26.87491,2.1416225
Argentina, Buenos Aires,2020-09-07 00:00:00+00:00,-34.6037,-58.3816,13.9675,7.5175004,10.529998,11.634161,4.549445,7.6745152,0.0,21.38897,2.2277126
Argentina, Buenos Aires,2020-09-08 00:00:00+00:00,-34.6037,-58.3816,16.2675,10.2675,13.119583,15.460592,7.5210934,11.022597,0.0,19.164717,2.3833454
Argentina, Buenos Aires,2020-09-09 00:00:00+00:00,-34.6037,-58.3816,18.167501,11.8175,15.371667,19.549765,10.746321,14.92437,0.2,24.569836,1.9482553
Argentina, Buenos Aires,2020-09-10 00:00:00+00:00,-34.6037,-58.3816,16.6175,10.117499,13.679999,16.064787,9.216366,12.792434,0.0,17.902534,2.4200237
Argentina, Buenos Aires,2020-09-11 00:00:00+00:00,-34.6037,-58.3816,18.6175,12.8175,15.679999,15.105993,10.56596,13.526027,0.0,24.72495,3.1653361
Argentina, Buenos Aires,2020-09-12 00:00:00+00:00,-34.6037,-58.3816,14.617499,8.4675,11.673748,13.168703,5.3141117,9.217526,0.0,20.87379,2.9401107
Argentina, Buenos Aires,2020-09-13 00:00:00+00:00,-34.6037,-58.3816,18.0175,9.9175,14.419582,18.47949,8.661896,13.301761,0.0,20.140705,3.0059352
Argentina, Buenos Aires,2020-09-14 00:00:00+00:00,-34.6037,-58.3816,15.4175,5.7675004,11.184166,14.275042,1.7687955,7.56336,0.0,30.282827,3.804462
Argentina, Buenos Aires,2020-09-15 00:00:00+00:00,-34.6037,-58.3816,15.1675,9.6675,12.307082,12.809126,6.087864,9.130169,0.0,22.027763,2.6308386
Argentina, Buenos Aires,2020-09-16 00:00:00+00:00,-34.6037,-58.3816,17.067501,7.0175004,12.525834,16.609898,4.678444,10.885816,0.0,12.641076,2.9698298
Argentina, Buenos Aires,2020-09-17 00:00:00+00:00,-34.6037,-58.3816,24.3675,9.0675,15.750832,21.470194,6.8781366,13.647134,0.0,21.252197,4.0924516
Argentina, Buenos Aires,2020-09-18 00:00:00+00:00,-34.6037,-58.3816,20.2675,13.0675,16.950832,18.74044,9.033711,13.843335,0.0,24.26998,4.851744
Argentina, Buenos Aires,2020-09-19 00:00:00+00:00,-34.6037,-58.3816,13.8175,7.4175,11.100833,10.908388,2.2512484,6.5776176,0.0,27.86921,3.8665311
Argentina, Buenos Aires,2020-09-20 00:00:00+00:00,-34.6037,-58.3816,18.417501,5.4175,11.294583,13.436728,0.7444143,6.8361053,0.0,24.503809,4.4427347
Argentina, Buenos Aires,2020-09-21 00:00:00+00:00,-34.6037,-58.3816,14.6675,5.0175004,9.990417,13.52397,2.249929,6.9456763,0.0,19.33639,3.5064883
Argentina, Buenos Aires,2020-09-22 00:00:00+00:00,-34.6037,-58.3816,18.2675,9.5175,12.902916,15.032373,6.0204344,9.777235,0.0,19.829433,3.5323021
Argentina, Buenos Aires,2020-09-23 00:00:00+00:00,-34.6037,-58.3816,19.9675,12.5175,15.736251,20.645226,10.727162,14.154283,0.0,14.973577,3.698691
Argentina, Buenos Aires,2020-09-24 00:00:00+00:00,-34.6037,-58.3816,19.567501,13.367499,16.038332,17.531431,11.977911,13.918935,0.0,26.999998,3.5934474
Argentina, Buenos Aires,2020-09-25 00:00:00+00:00,-34.6037,-58.3816,18.067501,14.867499,16.134167,15.909607,10.635403,13.388106,1.9,35.008957,2.7613375
Argentina, Buenos Aires,2020-09-26 00:00:00+00:00,-34.6037,-58.3816,18.317501,13.2175,16.134167,17.923069,8.344933,14.234296,27.599998,33.96233,1.8265139
Argentina, Buenos Aires,2020-09-27 00:00:00+00:00,-34.6037,-58.3816,18.7175,13.6675,15.605002,15.814583,8.886906,13.418633,0.8,37.1969,2.329048
Argentina, Buenos Aires,2020-09-28 00:00:00+00:00,-34.6037,-58.3816,20.317501,8.2175,14.023749,18.727015,3.3266468,10.709098,0.0,25.199997,4.28406
Argentina, Buenos Aires,2020-09-29 00:00:00+00:00,-34.6037,-58.3816,21.0175,13.617499,16.913332,19.145542,10.481324,14.812908,0.0,23.241617,4.224627
Argentina, Buenos Aires,2020-09-30 00:00:00+00:00,-34.6037,-58.3816,24.2175,15.117499,18.719584,26.25278,13.863665,18.50521,0.0,17.698677,4.1638346
Argentina, Buenos Aires,2020-10-01 00:00:00+00:00,-34.6037,-58.3816,20.817501,13.367499,16.679998,18.920986,9.236962,13.815246,0.0,30.147717,4.425901
Argentina, Buenos Aires,2020-10-02 00:00:00+00:00,-34.6037,-58.3816,15.1675,8.2675,11.8175,10.96435,3.181738,6.8312755,0.0,34.614334,3.7117352
Argentina, Buenos Aires,2020-10-03 00:00:00+00:00,-34.6037,-58.3816,11.7675,6.8175,9.244582,6.905116,1.5480652,3.792586,0.0,36.367126,3.1117606
Argentina, Buenos Aires,2020-10-04 00:00:00+00:00,-34.6037,-58.3816,15.1675,9.0175,12.271665,10.603938,3.077742,7.5237136,2.7000003,35.50155,2.628465
Argentina, Buenos Aires,2020-10-05 00:00:00+00:00,-34.6037,-58.3816,16.3675,10.4675,13.607082,13.770712,7.110667,10.963956,2.4999998,26.89419,2.820267
Argentina, Buenos Aires,2020-10-06 00:00:00+00:00,-34.6037,-58.3816,17.7675,8.5175,13.4425,18.696262,6.9860897,12.413913,0.0,14.480773,3.3054075
Argentina, Buenos Aires,2020-10-07 00:00:00+00:00,-34.6037,-58.3816,23.417501,10.9175,17.090418,23.623848,9.762948,16.327251,0.0,16.263872,4.3457637
Argentina, Buenos Aires,2020-10-08 00:00:00+00:00,-34.6037,-58.3816,18.7175,10.2175,14.671665,18.816126,7.7450066,12.942288,0.0,18.25026,4.0788827
Argentina, Buenos Aires,2020-10-09 00:00:00+00:00,-34.6037,-58.3816,21.7175,11.4675,16.521666,18.475855,8.814598,13.484848,0.0,33.96233,5.1293683
Argentina, Buenos Aires,2020-10-10 00:00:00+00:00,-34.6037,-58.3816,18.8675,9.117499,14.559166,17.54839,7.2143726,12.557452,0.0,22.7057,4.203345
Argentina, Buenos Aires,2020-10-11 00:00:00+00:00,-34.6037,-58.3816,18.8675,12.367499,16.765413,14.555948,8.962013,13.084271,0.6,32.79361,4.1782494
Argentina, Buenos Aires,2020-10-12 00:00:00+00:00,-34.6037,-58.3816,20.567501,11.367499,15.344584,18.87584,8.236561,12.779399,0.0,22.61419,4.298731
Argentina, Buenos Aires,2020-10-13 00:00:00+00:00,-34.6037,-58.3816,20.7675,11.617499,16.857082,22.649746,10.873719,16.70886,0.0,16.299694,4.233833
Argentina, Buenos Aires,2020-10-14 00:00:00+00:00,-34.6037,-58.3816,24.8675,15.4175,19.5925,27.757565,15.1031,20.131134,0.0,15.94601,4.7614846
Argentina, Buenos Aires,2020-10-15 00:00:00+00:00,-34.6037,-58.3816,19.3675,12.117499,15.821666,18.904968,8.487156,13.439424,0.0,25.537172,3.4993014
Argentina, Buenos Aires,2020-10-16 00:00:00+00:00,-34.6037,-58.3816,22.4675,15.7175,18.784166,22.379372,14.24551,17.948854,0.0,23.936617,4.359935
Argentina, Buenos Aires,2020-10-17 00:00:00+00:00,-34.6037,-58.3816,24.567501,18.917501,21.471664,24.704494,18.347149,20.989683,0.1,20.275385,4.242165
Argentina, Buenos Aires,2020-10-18 00:00:00+00:00,-34.6037,-58.3816,29.9675,19.6175,24.1175,31.92527,20.297731,25.353613,0.0,22.657131,4.9745994
Argentina, Buenos Aires,2020-10-19 00:00:00+00:00,-34.6037,-58.3816,25.417501,17.0175,23.188337,25.975777,12.611046,22.595428,12.6,36.792282,3.9823935
Argentina, Buenos Aires,2020-10-20 00:00:00+00:00,-34.6037,-58.3816,17.817501,12.8175,14.527916,15.288811,7.8352547,10.236583,23.300001,36.94519,2.3562574
Argentina, Buenos Aires,2020-10-21 00:00:00+00:00,-34.6037,-58.3816,17.417501,12.4675,14.842499,13.244524,7.483309,10.232916,2.1,37.212578,3.7974248
Argentina, Buenos Aires,2020-10-22 00:00:00+00:00,-34.6037,-58.3816,18.167501,14.5675,15.911251,17.306543,11.2582035,13.253502,41.900005,36.813408,1.7997516
Argentina, Buenos Aires,2020-10-23 00:00:00+00:00,-34.6037,-58.3816,21.2675,15.9175,18.19875,23.07882,15.983974,18.808935,0.0,17.81909,2.586763
Argentina, Buenos Aires,2020-10-24 00:00:00+00:00,-34.6037,-58.3816,22.1175,15.9175,18.163332,25.061787,16.118343,18.73068,1.5000001,24.031178,2.1085093
Argentina, Buenos Aires,2020-10-25 00:00:00+00:00,-34.6037,-58.3816,21.667501,17.6175,19.463331,23.940052,16.473043,20.332733,24.9,24.503809,1.0944352
Argentina, Buenos Aires,2020-10-26 00:00:00+00:00,-34.6037,-58.3816,21.067501,13.867499,17.705,19.754549,9.962727,15.632377,0.0,27.558228,4.904546
Argentina, Buenos Aires,2020-10-27 00:00:00+00:00,-34.6037,-58.3816,19.317501,12.867499,16.257082,19.96368,11.41695,14.859193,0.0,17.015474,4.9953613
